Locus	Prop. Matching Expression with Dsc1	Gene
LOC5573853	0.129632259	
LOC5578776	0.129632259	
LOC5573384	0.129632259	
LOC5573075	0.129632259	
LOC5575153	0.129632259	
LOC5570357	0.129632259	
LOC5577900	0.129632259	
LOC5564268	0.129632259	
LOC5564777	0.129632259	
LOC110678696	0.129632259	
LOC5578663	0.129632259	
LOC5577171	0.129632259	
LOC110680441	0.129632259	
LOC110680967	0.129632259	
LOC5570654	0.129490274	
LOC5577019	0.129490274	
LOC5578825	0.129490274	
LOC5575872	0.129490274	
LOC5577498	0.129490274	
LOC5572588	0.129490274	
LOC5569227	0.129490274	
LOC5566484	0.129490274	
LOC5575248	0.129490274	
LOC5569608	0.129490274	
LOC5565619	0.129490274	
LOC5577542	0.129490274	
LOC5563953	0.129490274	
LOC5568385	0.129490274	
LOC5578080	0.129490274	
LOC110680204	0.129490274	
LOC110680958	0.129490274	
LOC5575826	0.129348289	
LOC5579822	0.129348289	
LOC5565047	0.129348289	
LOC5578713	0.129348289	
LOC5579204	0.129348289	
LOC5577394	0.129348289	
LOC5577200	0.129348289	
LOC5575602	0.129348289	
LOC5570516	0.129348289	
LOC5568112	0.129348289	
LOC5573419	0.129348289	
LOC5570421	0.129348289	
LOC5563857	0.129348289	
LOC5573243	0.129348289	
LOC23687442	0.129348289	
LOC5567519	0.129348289	
LOC5567259	0.129348289	
LOC5570808	0.129348289	
LOC5565210	0.129348289	
LOC5567212	0.129348289	
LOC110678449	0.129348289	
LOC5565445	0.129348289	
LOC5568585	0.129348289	
LOC5580065	0.129206304	
LOC5567929	0.129206304	
LOC5577256	0.129206304	
LOC5565037	0.129206304	
LOC5564415	0.129206304	
LOC5577531	0.129206304	
LOC5567595	0.129206304	
LOC5576838	0.129206304	
LOC5566473	0.129206304	
LOC5575607	0.129206304	
LOC110675890	0.129206304	
LOC5569174	0.129206304	
LOC5569598	0.129206304	
LOC5578287	0.129206304	
LOC110676274	0.129206304	
LOC5565372	0.129206304	
LOC5564833	0.129206304	
LOC5566158	0.129206304	
LOC5577810	0.129206304	
LOC5577378	0.129206304	
LOC110680445	0.129206304	
LOC5575266	0.129064319	
LOC110676273	0.129064319	
LOC5575296	0.129064319	
LOC110676301	0.129064319	
LOC110675366	0.129064319	
LOC5570506	0.129064319	
LOC5566235	0.129064319	
LOC5578256	0.129064319	
LOC5576851	0.129064319	
LOC5577080	0.129064319	
LOC5578330	0.129064319	
LOC110676504	0.129064319	
LOC110676705	0.129064319	
LOC5576035	0.129064319	
LOC5566053	0.129064319	
LOC5565878	0.129064319	
LOC5579164	0.129064319	
LOC5577242	0.129064319	
LOC5577172	0.129064319	
LOC5567201	0.129064319	
LOC5568446	0.129064319	
LOC5574740	0.128922334	
LOC23687785	0.128922334	
LOC110674499	0.128922334	
LOC5564052	0.128922334	
LOC110678085	0.128922334	
LOC110678907	0.128922334	
LOC110681489	0.128922334	
LOC5572596	0.128922334	
LOC5569226	0.128922334	
LOC110674674	0.128922334	
LOC5566123	0.128922334	
LOC5574519	0.128922334	
LOC110675995	0.128922334	
LOC5564238	0.128922334	
LOC110676244	0.128922334	
LOC5576999	0.128922334	
LOC5571152	0.128922334	
LOC5570912	0.128922334	
LOC5565756	0.128922334	
LOC5577915	0.128922334	
LOC5570002	0.128922334	
LOC5574915	0.128922334	
LOC5566300	0.128922334	
LOC5569954	0.128922334	
LOC5566706	0.128922334	
LOC110681057	0.128922334	
Or54	0.128922334	
Ir136	0.128922334	
LOC110674762	0.128780349	
LOC5564369	0.128780349	
LOC5574727	0.128780349	
LOC5570641	0.128780349	
LOC5568291	0.128780349	
LOC110675837	0.128780349	
LOC110676090	0.128780349	
LOC5575903	0.128780349	
LOC5569510	0.128780349	
LOC5570911	0.128780349	
LOC5571555	0.128780349	
LOC110676949	0.128780349	
LOC5572789	0.128780349	
LOC5570131	0.128780349	
LOC5570567	0.128780349	
LOC5575384	0.128780349	
LOC5573357	0.128780349	
LOC5574762	0.128780349	
LOC5573269	0.128780349	
LOC110681307	0.128780349	
LOC5566217	0.128638364	
LOC110674852	0.128638364	
LOC5564982	0.128638364	
LOC5572392	0.128638364	
LOC5575002	0.128638364	
LOC5571992	0.128638364	
LOC5572740	0.128638364	
LOC5574049	0.128638364	
LOC110675866	0.128638364	
LOC5567751	0.128638364	
LOC5571703	0.128638364	
LOC5570336	0.128638364	
LOC110676264	0.128638364	
LOC5568977	0.128638364	
LOC5573399	0.128638364	
LOC5575147	0.128638364	
LOC5565860	0.128638364	
LOC5564943	0.128638364	
LOC5568557	0.128638364	
LOC5570321	0.128638364	
LOC110678032	0.128638364	
LOC5578432	0.128638364	
LOC5570807	0.128638364	
LOC110680497	0.128638364	
LOC5572033	0.128496379	
LOC5569196	0.128496379	
LOC5566769	0.128496379	
LOC5571995	0.128496379	
LOC110674512	0.128496379	
LOC5568282	0.128496379	
LOC5567291	0.128496379	
LOC5564381	0.128496379	
LOC5568317	0.128496379	
LOC5574933	0.128496379	
LOC5565973	0.128496379	
LOC5577112	0.128496379	
LOC110679412	0.128496379	
LOC110677876	0.128496379	
LOC5573741	0.128496379	
LOC5565175	0.128496379	
Gr64	0.128496379	
LOC5572380	0.128354394	
LOC110674258	0.128354394	
LOC5571988	0.128354394	
LOC5574249	0.128354394	
LOC5569890	0.128354394	
LOC110674181	0.128354394	
LOC110675438	0.128354394	
LOC5567635	0.128354394	
LOC5570396	0.128354394	
LOC110675808	0.128354394	
LOC5571597	0.128354394	
LOC5564517	0.128354394	
LOC5573513	0.128354394	
LOC5572268	0.128354394	
LOC5573283	0.128354394	
LOC5563933	0.128354394	
LOC5575440	0.128354394	
LOC5571554	0.128354394	
LOC5564845	0.128354394	
LOC5566937	0.128354394	
LOC5572970	0.128354394	
LOC5577363	0.128354394	
LOC110679246	0.128354394	
LOC110681058	0.128354394	
LOC5567776	0.128354394	
Or50	0.128354394	
LOC110674820	0.128212409	
LOC5566264	0.128212409	
LOC5579466	0.128212409	
LOC5569554	0.128212409	
LOC110681280	0.128212409	
LOC110681515	0.128212409	
LOC5569171	0.128212409	
LOC5567655	0.128212409	
LOC5577421	0.128212409	
LOC110675178	0.128212409	
LOC5564501	0.128212409	
LOC5565000	0.128212409	
LOC5578791	0.128212409	
LOC5578775	0.128212409	
LOC5575975	0.128212409	
LOC110676845	0.128212409	
LOC5565887	0.128212409	
LOC5577451	0.128212409	
LOC5573549	0.128212409	
LOC5568710	0.128212409	
LOC5578117	0.128212409	
LOC110679144	0.128212409	
LOC110680794	0.128212409	
LOC5568666	0.128212409	
LOC5569406	0.128070425	
LOC5572009	0.128070425	
LOC5567419	0.128070425	
LOC5569643	0.128070425	
LOC5565611	0.128070425	
LOC5565179	0.128070425	
LOC5574842	0.128070425	
LOC5575241	0.128070425	
LOC5573296	0.128070425	
LOC110675547	0.128070425	
LOC5572920	0.128070425	
LOC5565780	0.128070425	
LOC5564854	0.128070425	
LOC5573941	0.128070425	
LOC110677146	0.128070425	
LOC5573044	0.128070425	
LOC5574961	0.128070425	
LOC110680348	0.128070425	
LOC5579012	0.12792844	
LOC5576729	0.12792844	
LOC5574896	0.12792844	
LOC5571594	0.12792844	
LOC5575902	0.12792844	
LOC110676645	0.12792844	
LOC5568237	0.12792844	
LOC5564673	0.12792844	
LOC110677088	0.12792844	
LOC5569524	0.12792844	
LOC5564307	0.12792844	
LOC110679143	0.12792844	
LOC5576334	0.12792844	
LOC110678833	0.12792844	
LOC110679381	0.12792844	
LOC5579667	0.12792844	
LOC5565444	0.12792844	
LOC110679832	0.12792844	
LOC110681458	0.12792844	
Or110	0.12792844	
LOC5579474	0.127786455	
LOC5572724	0.127786455	
LOC5564622	0.127786455	
LOC5577664	0.127786455	
LOC5569213	0.127786455	
LOC5568746	0.127786455	
LOC110676122	0.127786455	
LOC5579630	0.127786455	
LOC5576978	0.127786455	
LOC5566449	0.127786455	
LOC5570426	0.127786455	
LOC5572655	0.127786455	
LOC5578802	0.127786455	
LOC5578760	0.127786455	
LOC110678686	0.127786455	
LOC110677716	0.127786455	
LOC5567576	0.127786455	
LOC110679396	0.127786455	
LOC5568018	0.127786455	
LOC5567305	0.127786455	
LOC5573061	0.127786455	
LOC5563992	0.127786455	
LOC5567453	0.127786455	
Or78	0.127786455	
Or48	0.127786455	
LOC110675527	0.12764447	
LOC5578827	0.12764447	
LOC5580112	0.12764447	
LOC5568345	0.12764447	
LOC110674662	0.12764447	
LOC5578035	0.12764447	
LOC5565401	0.12764447	
LOC110676595	0.12764447	
LOC5575099	0.12764447	
LOC5576339	0.12764447	
LOC5563763	0.12764447	
LOC5567433	0.12764447	
LOC5565798	0.12764447	
LOC110678638	0.12764447	
LOC5574204	0.12764447	
LOC110680462	0.12764447	
LOC5567951	0.127502485	
LOC5566507	0.127502485	
LOC110676702	0.127502485	
LOC110673998	0.127502485	
LOC5565046	0.127502485	
LOC5567119	0.127502485	
LOC5575949	0.127502485	
LOC5577652	0.127502485	
LOC5575752	0.127502485	
LOC5571269	0.127502485	
LOC5569216	0.127502485	
LOC5565376	0.127502485	
LOC5578754	0.127502485	
LOC5565329	0.127502485	
LOC23687791	0.127502485	
LOC110677090	0.127502485	
LOC5575403	0.127502485	
LOC5569094	0.127502485	
LOC5573602	0.127502485	
LOC5577357	0.127502485	
LOC110677839	0.127502485	
LOC110681220	0.127502485	
Or41	0.127502485	
Or95	0.127502485	
Or3	0.127502485	
Ir75k	0.127502485	
LOC110674748	0.1273605	
LOC5566775	0.1273605	
LOC110674437	0.1273605	
LOC5576686	0.1273605	
LOC5578521	0.1273605	
LOC110674123	0.1273605	
LOC5569194	0.1273605	
LOC5571648	0.1273605	
LOC5578790	0.1273605	
LOC5565869	0.1273605	
LOC5566373	0.1273605	
LOC5567548	0.1273605	
LOC5567531	0.1273605	
LOC5577987	0.1273605	
LOC5566846	0.1273605	
LOC110678895	0.1273605	
LOC5578294	0.1273605	
LOC5575084	0.1273605	
LOC5580238	0.1273605	
LOC5570207	0.1273605	
LOC110680439	0.1273605	
LOC110680749	0.1273605	
LOC110680945	0.1273605	
Or114	0.1273605	
LOC5571310	0.127218515	
LOC5573864	0.127218515	
LOC5573539	0.127218515	
LOC5566761	0.127218515	
LOC5571273	0.127218515	
LOC5569215	0.127218515	
LOC5577934	0.127218515	
LOC5574863	0.127218515	
LOC5573005	0.127218515	
LOC5571948	0.127218515	
LOC5574478	0.127218515	
LOC5578247	0.127218515	
LOC5563796	0.127218515	
LOC5568797	0.127218515	
LOC5573182	0.127218515	
LOC5568425	0.127218515	
LOC110677856	0.127218515	
LOC5570059	0.127218515	
LOC110678483	0.127218515	
LOC110678819	0.127218515	
LOC5571402	0.127218515	
LOC5570804	0.127218515	
LOC5566442	0.127218515	
LOC5566632	0.127218515	
LOC5578344	0.127218515	
LOC110678544	0.127218515	
LOC5563817	0.127218515	
LOC5571250	0.127218515	
LOC5578423	0.127218515	
Or80	0.127218515	
LOC110674789	0.12707653	
LOC110674801	0.12707653	
LOC5570768	0.12707653	
LOC5571482	0.12707653	
LOC5580117	0.12707653	
LOC5576133	0.12707653	
LOC5568113	0.12707653	
LOC5570388	0.12707653	
LOC5575890	0.12707653	
LOC5568738	0.12707653	
LOC110676223	0.12707653	
LOC5575655	0.12707653	
LOC5576984	0.12707653	
LOC5574467	0.12707653	
LOC110676663	0.12707653	
LOC5569391	0.12707653	
LOC5566801	0.12707653	
LOC5568613	0.12707653	
LOC5575525	0.12707653	
LOC110678348	0.12707653	
LOC5578000	0.12707653	
LOC5566173	0.12707653	
LOC5564353	0.12707653	
LOC5578476	0.12707653	
LOC5573597	0.12707653	
LOC5566592	0.12707653	
LOC5574230	0.12707653	
LOC110679495	0.12707653	
LOC5565448	0.12707653	
LOC110680243	0.12707653	
LOC5575824	0.126934545	
LOC5578707	0.126934545	
LOC5574573	0.126934545	
LOC5577254	0.126934545	
LOC110674305	0.126934545	
LOC5580291	0.126934545	
LOC110681520	0.126934545	
LOC5566723	0.126934545	
LOC5569906	0.126934545	
LOC5574286	0.126934545	
LOC5568313	0.126934545	
LOC5566529	0.126934545	
LOC5573991	0.126934545	
LOC5565753	0.126934545	
LOC5575475	0.126934545	
LOC5570960	0.126934545	
LOC5571418	0.126934545	
LOC110675180	0.126934545	
LOC5568811	0.126934545	
LOC110675191	0.126934545	
LOC5572626	0.126934545	
LOC5568069	0.126934545	
LOC5568553	0.126934545	
LOC5571897	0.126934545	
LOC5574403	0.126934545	
LOC5572149	0.126934545	
LOC5567607	0.126934545	
LOC5575800	0.126934545	
LOC5567160	0.126934545	
LOC5566950	0.126934545	
LOC5565112	0.126934545	
LOC5563760	0.126934545	
LOC5578121	0.126934545	
LOC5566871	0.126934545	
LOC110679407	0.126934545	
Or116	0.126934545	
LOC5578727	0.12679256	
LOC5563874	0.12679256	
LOC5567927	0.12679256	
LOC5567426	0.12679256	
LOC5580283	0.12679256	
LOC110681513	0.12679256	
LOC5574053	0.12679256	
LOC5563723	0.12679256	
LOC5563712	0.12679256	
LOC110674191	0.12679256	
LOC110674209	0.12679256	
LOC110675111	0.12679256	
LOC5569904	0.12679256	
LOC5577387	0.12679256	
LOC5564029	0.12679256	
LOC5568492	0.12679256	
LOC5577611	0.12679256	
LOC5575844	0.12679256	
LOC5568936	0.12679256	
LOC5573955	0.12679256	
LOC5569870	0.12679256	
LOC110677244	0.12679256	
LOC5569761	0.12679256	
LOC110678880	0.12679256	
LOC110678426	0.12679256	
LOC5570063	0.12679256	
LOC5578020	0.12679256	
LOC5579173	0.12679256	
LOC5567552	0.12679256	
LOC110678025	0.12679256	
LOC5572146	0.12679256	
LOC5571083	0.12679256	
LOC5574867	0.12679256	
LOC110679678	0.12679256	
LOC110678676	0.12679256	
LOC5579805	0.12679256	
LOC5573843	0.12679256	
LOC5567446	0.12679256	
LOC110678390	0.12679256	
LOC5574071	0.12679256	
LOC5565447	0.12679256	
LOC110680236	0.12679256	
LOC110680569	0.12679256	
LOC110680643	0.12679256	
LOC110674784	0.126650575	
LOC5579269	0.126650575	
LOC5571990	0.126650575	
LOC5576003	0.126650575	
LOC5570613	0.126650575	
LOC5575985	0.126650575	
LOC5576351	0.126650575	
LOC5577397	0.126650575	
LOC5576150	0.126650575	
LOC5566140	0.126650575	
LOC5578641	0.126650575	
LOC110676057	0.126650575	
LOC5579143	0.126650575	
LOC5569372	0.126650575	
LOC5568806	0.126650575	
LOC110676781	0.126650575	
LOC5572802	0.126650575	
LOC110677082	0.126650575	
LOC5565858	0.126650575	
LOC110677147	0.126650575	
LOC5568167	0.126650575	
LOC5570130	0.126650575	
LOC5572526	0.126650575	
LOC5574670	0.126650575	
LOC110679879	0.126650575	
LOC110679384	0.126650575	
LOC110678665	0.126650575	
LOC5567447	0.126650575	
LOC110678890	0.126650575	
LOC5571917	0.126650575	
LOC5566535	0.126650575	
LOC110681131	0.126650575	
Or86	0.126650575	
LOC5569465	0.12650859	
LOC5574720	0.12650859	
LOC110674256	0.12650859	
LOC5566490	0.12650859	
LOC5564406	0.12650859	
LOC5565035	0.12650859	
LOC5575294	0.12650859	
LOC5568541	0.12650859	
LOC5580310	0.12650859	
LOC5576123	0.12650859	
LOC5571267	0.12650859	
LOC23687608	0.12650859	
LOC5567626	0.12650859	
LOC5564317	0.12650859	
LOC110676288	0.12650859	
LOC5578061	0.12650859	
LOC5572865	0.12650859	
LOC5574489	0.12650859	
LOC5565281	0.12650859	
LOC110676817	0.12650859	
LOC5579212	0.12650859	
LOC5570831	0.12650859	
LOC5570856	0.12650859	
LOC5567336	0.12650859	
LOC5575373	0.12650859	
LOC5567035	0.12650859	
LOC110678974	0.12650859	
LOC5564770	0.12650859	
LOC5576217	0.12650859	
LOC5568688	0.12650859	
LOC110677979	0.12650859	
LOC110678266	0.12650859	
LOC5574196	0.12650859	
LOC5570643	0.12650859	
LOC110681391	0.12650859	
Or123	0.12650859	
LOC5569478	0.126366605	
LOC110677104	0.126366605	
LOC5580281	0.126366605	
LOC110681536	0.126366605	
LOC5574058	0.126366605	
LOC5575912	0.126366605	
LOC110675795	0.126366605	
LOC5575365	0.126366605	
LOC23687418	0.126366605	
LOC110676603	0.126366605	
LOC5573847	0.126366605	
LOC5568722	0.126366605	
LOC5574041	0.126366605	
LOC5568234	0.126366605	
LOC5571380	0.126366605	
LOC5564021	0.126366605	
LOC5573120	0.126366605	
LOC5565923	0.126366605	
LOC5563791	0.126366605	
LOC5567825	0.126366605	
LOC110677914	0.126366605	
LOC5567606	0.126366605	
LOC5577811	0.126366605	
LOC5577817	0.126366605	
LOC110679823	0.126366605	
LOC5579298	0.126366605	
LOC5575082	0.126366605	
LOC110678604	0.126366605	
LOC110679447	0.126366605	
LOC110680210	0.126366605	
LOC5564194	0.126366605	
LOC5578998	0.12622462	
LOC5564532	0.12622462	
LOC5572008	0.12622462	
LOC5567564	0.12622462	
LOC110679470	0.12622462	
LOC5580168	0.12622462	
LOC110674334	0.12622462	
LOC110674685	0.12622462	
LOC5573239	0.12622462	
LOC5579997	0.12622462	
LOC5568101	0.12622462	
LOC5568119	0.12622462	
LOC110675393	0.12622462	
LOC110676231	0.12622462	
LOC5573284	0.12622462	
LOC5565699	0.12622462	
LOC5566353	0.12622462	
LOC110675192	0.12622462	
LOC110676798	0.12622462	
LOC5568486	0.12622462	
LOC5567716	0.12622462	
LOC5570215	0.12622462	
LOC5574412	0.12622462	
LOC5569297	0.12622462	
LOC5572564	0.12622462	
LOC5572966	0.12622462	
LOC5576222	0.12622462	
LOC5571097	0.12622462	
LOC110678281	0.12622462	
LOC110679720	0.12622462	
LOC5575097	0.12622462	
LOC5564261	0.126082635	
LOC5564286	0.126082635	
LOC5571323	0.126082635	
LOC5571994	0.126082635	
LOC5569230	0.126082635	
LOC5576918	0.126082635	
LOC110674043	0.126082635	
LOC5565939	0.126082635	
LOC5572613	0.126082635	
LOC5568468	0.126082635	
LOC5574840	0.126082635	
LOC110676943	0.126082635	
LOC110675812	0.126082635	
LOC110675996	0.126082635	
LOC5574453	0.126082635	
LOC5572929	0.126082635	
LOC5566327	0.126082635	
LOC5574680	0.126082635	
LOC5576865	0.126082635	
LOC5577109	0.126082635	
LOC5575509	0.126082635	
LOC110677052	0.126082635	
LOC110677165	0.126082635	
LOC5572518	0.126082635	
LOC5578200	0.126082635	
LOC5579885	0.126082635	
LOC5564639	0.126082635	
LOC5575971	0.126082635	
LOC5572086	0.126082635	
LOC5580026	0.12594065	
LOC5570415	0.12594065	
LOC5576303	0.12594065	
LOC110677126	0.12594065	
LOC110675573	0.12594065	
LOC5573420	0.12594065	
LOC5564900	0.12594065	
LOC5571541	0.12594065	
LOC5569764	0.12594065	
LOC5579024	0.12594065	
LOC5567271	0.12594065	
LOC110677748	0.12594065	
LOC5577234	0.12594065	
LOC5565483	0.12594065	
LOC5573829	0.12594065	
LOC5577096	0.12594065	
LOC5567442	0.12594065	
LOC5566322	0.12594065	
LOC110679261	0.12594065	
LOC110679410	0.12594065	
LOC5569776	0.12594065	
LOC110681236	0.12594065	
Ir162	0.12594065	
LOC110676376	0.125798665	
LOC5577955	0.125798665	
LOC5568535	0.125798665	
LOC5567791	0.125798665	
LOC5565239	0.125798665	
LOC110674088	0.125798665	
LOC5568364	0.125798665	
LOC110674227	0.125798665	
LOC5571773	0.125798665	
LOC110677211	0.125798665	
LOC5573278	0.125798665	
LOC5571947	0.125798665	
LOC5574733	0.125798665	
LOC5571727	0.125798665	
LOC5564491	0.125798665	
LOC5576505	0.125798665	
LOC5570828	0.125798665	
LOC5570688	0.125798665	
LOC110678675	0.125798665	
LOC110679086	0.125798665	
LOC110679432	0.125798665	
LOC110677911	0.125798665	
LOC5572993	0.125798665	
LOC5574769	0.125798665	
LOC5566542	0.125798665	
LOC5568974	0.125798665	
LOC110679632	0.125798665	
LOC5567888	0.125798665	
LOC5577043	0.12565668	
LOC110674255	0.12565668	
LOC5570764	0.12565668	
LOC5569563	0.12565668	
LOC5576487	0.12565668	
LOC5567102	0.12565668	
LOC5563630	0.12565668	
LOC5574852	0.12565668	
LOC110675787	0.12565668	
LOC5571480	0.12565668	
LOC110675152	0.12565668	
LOC5577288	0.12565668	
LOC110676313	0.12565668	
LOC110676397	0.12565668	
LOC110676763	0.12565668	
LOC5569381	0.12565668	
LOC5572451	0.12565668	
LOC5579237	0.12565668	
LOC5564528	0.12565668	
LOC5568565	0.12565668	
LOC5566572	0.12565668	
LOC110679215	0.12565668	
LOC5569090	0.12565668	
LOC5568650	0.12565668	
LOC5577341	0.12565668	
LOC5568997	0.12565668	
LOC110678941	0.12565668	
LOC5566310	0.12565668	
LOC5568579	0.12565668	
LOC110681064	0.12565668	
LOC5571573	0.125514695	
LOC5579213	0.125514695	
LOC110678384	0.125514695	
LOC110681572	0.125514695	
LOC23687643	0.125514695	
LOC5579518	0.125514695	
LOC5572893	0.125514695	
LOC5570085	0.125514695	
LOC5574281	0.125514695	
LOC5571809	0.125514695	
LOC110677272	0.125514695	
LOC5575246	0.125514695	
LOC5571699	0.125514695	
LOC110676165	0.125514695	
LOC5574333	0.125514695	
LOC5572868	0.125514695	
LOC5576970	0.125514695	
LOC110675544	0.125514695	
LOC5571797	0.125514695	
LOC110676518	0.125514695	
LOC110675203	0.125514695	
LOC5575391	0.125514695	
LOC5579174	0.125514695	
LOC5566174	0.125514695	
LOC5564632	0.125514695	
LOC5568498	0.125514695	
LOC5572258	0.125514695	
LOC5580244	0.125514695	
LOC5567175	0.125514695	
LOC5571200	0.125514695	
LOC5571199	0.125514695	
LOC5565453	0.125514695	
Ir117	0.125514695	
LOC110674726	0.12537271	
LOC110674786	0.12537271	
LOC5568330	0.12537271	
LOC5577552	0.12537271	
LOC5578708	0.12537271	
LOC5578977	0.12537271	
LOC110674044	0.12537271	
LOC5565614	0.12537271	
LOC5573533	0.12537271	
LOC5565138	0.12537271	
